T,player,seed,map_path,run_path,score,sec,returncode
2016,7,10061,tournament/maps/species=16_animals=16x2_helpers=2_ark=100x400.json,tournament/runs/T=2016#player=7#seed=10061#map_path=species=16_animals=16x2_helpers=2_ark=100x400.log,0,4.714,0
2016,8,10061,tournament/maps/species=16_animals=16x2_helpers=2_ark=100x400.json,tournament/runs/T=2016#player=8#seed=10061#map_path=species=16_animals=16x2_helpers=2_ark=100x400.log,1,4.736,0
2016,9,10061,tournament/maps/species=16_animals=16x2_helpers=2_ark=100x400.json,tournament/runs/T=2016#player=9#seed=10061#map_path=species=16_animals=16x2_helpers=2_ark=100x400.log,0,4.485,0
2016,10,10061,tournament/maps/species=16_animals=16x2_helpers=2_ark=100x400.json,tournament/runs/T=2016#player=10#seed=10061#map_path=species=16_animals=16x2_helpers=2_ark=100x400.log,0,4.551,0
4032,1,10061,tournament/maps/species=16_animals=16x2_helpers=2_ark=100x400.json,tournament/runs/T=4032#player=1#seed=10061#map_path=species=16_animals=16x2_helpers=2_ark=100x400.log,-1,-1,1
4032,2,10061,tournament/maps/species=16_animals=16x2_helpers=2_ark=100x400.json,tournament/runs/T=4032#player=2#seed=10061#map_path=species=16_animals=16x2_helpers=2_ark=100x400.log,0,5.392,0
4032,3,10061,tournament/maps/species=16_animals=16x2_helpers=2_ark=100x400.json,tournament/runs/T=4032#player=3#seed=10061#map_path=species=16_animals=16x2_helpers=2_ark=100x400.log,2,5.392,0
4032,4,10061,tournament/maps/species=16_animals=16x2_helpers=2_ark=100x400.json,tournament/runs/T=4032#player=4#seed=10061#map_path=species=16_animals=16x2_helpers=2_ark=100x400.log,0,5.441,0
4032,5,10061,tournament/maps/species=16_animals=16x2_helpers=2_ark=100x400.json,tournament/runs/T=4032#player=5#seed=10061#map_path=species=16_animals=16x2_helpers=2_ark=100x400.log,2,5.743,0
4032,6,10061,tournament/maps/species=16_animals=16x2_helpers=2_ark=100x400.json,tournament/runs/T=4032#player=6#seed=10061#map_path=species=16_animals=16x2_helpers=2_ark=100x400.log,0,5.392,0
4032,7,10061,tournament/maps/species=16_animals=16x2_helpers=2_ark=100x400.json,tournament/runs/T=4032#player=7#seed=10061#map_path=species=16_animals=16x2_helpers=2_ark=100x400.log,1,5.935,0
4032,8,10061,tournament/maps/species=16_animals=16x2_helpers=2_ark=100x400.json,tournament/runs/T=4032#player=8#seed=10061#map_path=species=16_animals=16x2_helpers=2_ark=100x400.log,2,5.829,0
4032,9,10061,tournament/maps/species=16_animals=16x2_helpers=2_ark=100x400.json,tournament/runs/T=4032#player=9#seed=10061#map_path=species=16_animals=16x2_helpers=2_ark=100x400.log,0,5.58,0
4032,10,10061,tournament/maps/species=16_animals=16x2_helpers=2_ark=100x400.json,tournament/runs/T=4032#player=10#seed=10061#map_path=species=16_animals=16x2_helpers=2_ark=100x400.log,1,5.703,0
7056,1,10061,tournament/maps/species=16_animals=16x2_helpers=2_ark=100x400.json,tournament/runs/T=7056#player=1#seed=10061#map_path=species=16_animals=16x2_helpers=2_ark=100x400.log,-1,-1,1
7056,2,10061,tournament/maps/species=16_animals=16x2_helpers=2_ark=100x400.json,tournament/runs/T=7056#player=2#seed=10061#map_path=species=16_animals=16x2_helpers=2_ark=100x400.log,2,6.923,0
7056,3,10061,tournament/maps/species=16_animals=16x2_helpers=2_ark=100x400.json,tournament/runs/T=7056#player=3#seed=10061#map_path=species=16_animals=16x2_helpers=2_ark=100x400.log,3,7.037,0
7056,4,10061,tournament/maps/species=16_animals=16x2_helpers=2_ark=100x400.json,tournament/runs/T=7056#player=4#seed=10061#map_path=species=16_animals=16x2_helpers=2_ark=100x400.log,2,7.082,0
7056,5,10061,tournament/maps/species=16_animals=16x2_helpers=2_ark=100x400.json,tournament/runs/T=7056#player=5#seed=10061#map_path=species=16_animals=16x2_helpers=2_ark=100x400.log,5,7.45,0
7056,6,10061,tournament/maps/species=16_animals=16x2_helpers=2_ark=100x400.json,tournament/runs/T=7056#player=6#seed=10061#map_path=species=16_animals=16x2_helpers=2_ark=100x400.log,0,6.955,0
7056,7,10061,tournament/maps/species=16_animals=16x2_helpers=2_ark=100x400.json,tournament/runs/T=7056#player=7#seed=10061#map_path=species=16_animals=16x2_helpers=2_ark=100x400.log,1,7.839,0
7056,8,10061,tournament/maps/species=16_animals=16x2_helpers=2_ark=100x400.json,tournament/runs/T=7056#player=8#seed=10061#map_path=species=16_animals=16x2_helpers=2_ark=100x400.log,2,7.756,0
7056,9,10061,tournament/maps/species=16_animals=16x2_helpers=2_ark=100x400.json,tournament/runs/T=7056#player=9#seed=10061#map_path=species=16_animals=16x2_helpers=2_ark=100x400.log,1,7.32,0
7056,10,10061,tournament/maps/species=16_animals=16x2_helpers=2_ark=100x400.json,tournament/runs/T=7056#player=10#seed=10061#map_path=species=16_animals=16x2_helpers=2_ark=100x400.log,1,7.664,0
2016,1,10062,tournament/maps/species=16_animals=16x2_helpers=2_ark=990x990.json,tournament/runs/T=2016#player=1#seed=10062#map_path=species=16_animals=16x2_helpers=2_ark=990x990.log,-1,-1,1
2016,2,10062,tournament/maps/species=16_animals=16x2_helpers=2_ark=990x990.json,tournament/runs/T=2016#player=2#seed=10062#map_path=species=16_animals=16x2_helpers=2_ark=990x990.log,0,4.506,0
2016,3,10062,tournament/maps/species=16_animals=16x2_helpers=2_ark=990x990.json,tournament/runs/T=2016#player=3#seed=10062#map_path=species=16_animals=16x2_helpers=2_ark=990x990.log,0,4.455,0
2016,4,10062,tournament/maps/species=16_animals=16x2_helpers=2_ark=990x990.json,tournament/runs/T=2016#player=4#seed=10062#map_path=species=16_animals=16x2_helpers=2_ark=990x990.log,2,4.583,0
2016,5,10062,tournament/maps/species=16_animals=16x2_helpers=2_ark=990x990.json,tournament/runs/T=2016#player=5#seed=10062#map_path=species=16_animals=16x2_helpers=2_ark=990x990.log,2,4.686,0
2016,6,10062,tournament/maps/species=16_animals=16x2_helpers=2_ark=990x990.json,tournament/runs/T=2016#player=6#seed=10062#map_path=species=16_animals=16x2_helpers=2_ark=990x990.log,0,4.57,0
2016,7,10062,tournament/maps/species=16_animals=16x2_helpers=2_ark=990x990.json,tournament/runs/T=2016#player=7#seed=10062#map_path=species=16_animals=16x2_helpers=2_ark=990x990.log,1,4.91,0
2016,8,10062,tournament/maps/species=16_animals=16x2_helpers=2_ark=990x990.json,tournament/runs/T=2016#player=8#seed=10062#map_path=species=16_animals=16x2_helpers=2_ark=990x990.log,0,4.763,0
2016,9,10062,tournament/maps/species=16_animals=16x2_helpers=2_ark=990x990.json,tournament/runs/T=2016#player=9#seed=10062#map_path=species=16_animals=16x2_helpers=2_ark=990x990.log,1,4.601,0
2016,10,10062,tournament/maps/species=16_animals=16x2_helpers=2_ark=990x990.json,tournament/runs/T=2016#player=10#seed=10062#map_path=species=16_animals=16x2_helpers=2_ark=990x990.log,0,4.525,0
4032,1,10062,tournament/maps/species=16_animals=16x2_helpers=2_ark=990x990.json,tournament/runs/T=4032#player=1#seed=10062#map_path=species=16_animals=16x2_helpers=2_ark=990x990.log,-1,-1,1
4032,2,10062,tournament/maps/species=16_animals=16x2_helpers=2_ark=990x990.json,tournament/runs/T=4032#player=2#seed=10062#map_path=species=16_animals=16x2_helpers=2_ark=990x990.log,1,5.474,0
4032,3,10062,tournament/maps/species=16_animals=16x2_helpers=2_ark=990x990.json,tournament/runs/T=4032#player=3#seed=10062#map_path=species=16_animals=16x2_helpers=2_ark=990x990.log,1,5.497,0
4032,4,10062,tournament/maps/species=16_animals=16x2_helpers=2_ark=990x990.json,tournament/runs/T=4032#player=4#seed=10062#map_path=species=16_animals=16x2_helpers=2_ark=990x990.log,3,5.57,0
4032,5,10062,tournament/maps/species=16_animals=16x2_helpers=2_ark=990x990.json,tournament/runs/T=4032#player=5#seed=10062#map_path=species=16_animals=16x2_helpers=2_ark=990x990.log,3,5.7,0
4032,6,10062,tournament/maps/species=16_animals=16x2_helpers=2_ark=990x990.json,tournament/runs/T=4032#player=6#seed=10062#map_path=species=16_animals=16x2_helpers=2_ark=990x990.log,0,5.55,0
4032,7,10062,tournament/maps/species=16_animals=16x2_helpers=2_ark=990x990.json,tournament/runs/T=4032#player=7#seed=10062#map_path=species=16_animals=16x2_helpers=2_ark=990x990.log,1,6.083,0
4032,8,10062,tournament/maps/species=16_animals=16x2_helpers=2_ark=990x990.json,tournament/runs/T=4032#player=8#seed=10062#map_path=species=16_animals=16x2_helpers=2_ark=990x990.log,2,5.856,0
4032,9,10062,tournament/maps/species=16_animals=16x2_helpers=2_ark=990x990.json,tournament/runs/T=4032#player=9#seed=10062#map_path=species=16_animals=16x2_helpers=2_ark=990x990.log,1,5.807,0
4032,10,10062,tournament/maps/species=16_animals=16x2_helpers=2_ark=990x990.json,tournament/runs/T=4032#player=10#seed=10062#map_path=species=16_animals=16x2_helpers=2_ark=990x990.log,0,5.681,0
7056,1,10062,tournament/maps/species=16_animals=16x2_helpers=2_ark=990x990.json,tournament/runs/T=7056#player=1#seed=10062#map_path=species=16_animals=16x2_helpers=2_ark=990x990.log,-1,-1,1
7056,2,10062,tournament/maps/species=16_animals=16x2_helpers=2_ark=990x990.json,tournament/runs/T=7056#player=2#seed=10062#map_path=species=16_animals=16x2_helpers=2_ark=990x990.log,1,6.937,0
7056,3,10062,tournament/maps/species=16_animals=16x2_helpers=2_ark=990x990.json,tournament/runs/T=7056#player=3#seed=10062#map_path=species=16_animals=16x2_helpers=2_ark=990x990.log,2,7.06,0
7056,4,10062,tournament/maps/species=16_animals=16x2_helpers=2_ark=990x990.json,tournament/runs/T=7056#player=4#seed=10062#map_path=species=16_animals=16x2_helpers=2_ark=990x990.log,3,7.028,0
7056,5,10062,tournament/maps/species=16_animals=16x2_helpers=2_ark=990x990.json,tournament/runs/T=7056#player=5#seed=10062#map_path=species=16_animals=16x2_helpers=2_ark=990x990.log,3,7.43,0
7056,6,10062,tournament/maps/species=16_animals=16x2_helpers=2_ark=990x990.json,tournament/runs/T=7056#player=6#seed=10062#map_path=species=16_animals=16x2_helpers=2_ark=990x990.log,0,6.969,0
7056,7,10062,tournament/maps/species=16_animals=16x2_helpers=2_ark=990x990.json,tournament/runs/T=7056#player=7#seed=10062#map_path=species=16_animals=16x2_helpers=2_ark=990x990.log,1,8.016,0
7056,8,10062,tournament/maps/species=16_animals=16x2_helpers=2_ark=990x990.json,tournament/runs/T=7056#player=8#seed=10062#map_path=species=16_animals=16x2_helpers=2_ark=990x990.log,3,7.667,0
7056,9,10062,tournament/maps/species=16_animals=16x2_helpers=2_ark=990x990.json,tournament/runs/T=7056#player=9#seed=10062#map_path=species=16_animals=16x2_helpers=2_ark=990x990.log,1,7.551,0
7056,10,10062,tournament/maps/species=16_animals=16x2_helpers=2_ark=990x990.json,tournament/runs/T=7056#player=10#seed=10062#map_path=species=16_animals=16x2_helpers=2_ark=990x990.log,1,7.411,0
2016,1,10063,tournament/maps/species=16_animals=16x2_helpers=9_ark=500x500.json,tournament/runs/T=2016#player=1#seed=10063#map_path=species=16_animals=16x2_helpers=9_ark=500x500.log,5,9.878,0
2016,2,10063,tournament/maps/species=16_animals=16x2_helpers=9_ark=500x500.json,tournament/runs/T=2016#player=2#seed=10063#map_path=species=16_animals=16x2_helpers=9_ark=500x500.log,6,7.929,0
2016,3,10063,tournament/maps/species=16_animals=16x2_helpers=9_ark=500x500.json,tournament/runs/T=2016#player=3#seed=10063#map_path=species=16_animals=16x2_helpers=9_ark=500x500.log,4,7.857,0
2016,4,10063,tournament/maps/species=16_animals=16x2_helpers=9_ark=500x500.json,tournament/runs/T=2016#player=4#seed=10063#map_path=species=16_animals=16x2_helpers=9_ark=500x500.log,2,8.038,0
2016,5,10063,tournament/maps/species=16_animals=16x2_helpers=9_ark=500x500.json,tournament/runs/T=2016#player=5#seed=10063#map_path=species=16_animals=16x2_helpers=9_ark=500x500.log,107,8.851,0
2016,6,10063,tournament/maps/species=16_animals=16x2_helpers=9_ark=500x500.json,tournament/runs/T=2016#player=6#seed=10063#map_path=species=16_animals=16x2_helpers=9_ark=500x500.log,3,8.481,0
2016,7,10063,tournament/maps/species=16_animals=16x2_helpers=9_ark=500x500.json,tournament/runs/T=2016#player=7#seed=10063#map_path=species=16_animals=16x2_helpers=9_ark=500x500.log,2,9.595,0
2016,8,10063,tournament/maps/species=16_animals=16x2_helpers=9_ark=500x500.json,tournament/runs/T=2016#player=8#seed=10063#map_path=species=16_animals=16x2_helpers=9_ark=500x500.log,4,9.381,0
2016,9,10063,tournament/maps/species=16_animals=16x2_helpers=9_ark=500x500.json,tournament/runs/T=2016#player=9#seed=10063#map_path=species=16_animals=16x2_helpers=9_ark=500x500.log,4,8.719,0
2016,10,10063,tournament/maps/species=16_animals=16x2_helpers=9_ark=500x500.json,tournament/runs/T=2016#player=10#seed=10063#map_path=species=16_animals=16x2_helpers=9_ark=500x500.log,5,9.012,0
4032,1,10063,tournament/maps/species=16_animals=16x2_helpers=9_ark=500x500.json,tournament/runs/T=4032#player=1#seed=10063#map_path=species=16_animals=16x2_helpers=9_ark=500x500.log,405,16.01,0
4032,2,10063,tournament/maps/species=16_animals=16x2_helpers=9_ark=500x500.json,tournament/runs/T=4032#player=2#seed=10063#map_path=species=16_animals=16x2_helpers=9_ark=500x500.log,107,12.32,0
4032,3,10063,tournament/maps/species=16_animals=16x2_helpers=9_ark=500x500.json,tournament/runs/T=4032#player=3#seed=10063#map_path=species=16_animals=16x2_helpers=9_ark=500x500.log,107,12.4,0
4032,4,10063,tournament/maps/species=16_animals=16x2_helpers=9_ark=500x500.json,tournament/runs/T=4032#player=4#seed=10063#map_path=species=16_animals=16x2_helpers=9_ark=500x500.log,5,12.75,0
4032,5,10063,tournament/maps/species=16_animals=16x2_helpers=9_ark=500x500.json,tournament/runs/T=4032#player=5#seed=10063#map_path=species=16_animals=16x2_helpers=9_ark=500x500.log,106,14.3,0
4032,6,10063,tournament/maps/species=16_animals=16x2_helpers=9_ark=500x500.json,tournament/runs/T=4032#player=6#seed=10063#map_path=species=16_animals=16x2_helpers=9_ark=500x500.log,6,13.55,0
4032,7,10063,tournament/maps/species=16_animals=16x2_helpers=9_ark=500x500.json,tournament/runs/T=4032#player=7#seed=10063#map_path=species=16_animals=16x2_helpers=9_ark=500x500.log,4,16.22,0
4032,8,10063,tournament/maps/species=16_animals=16x2_helpers=9_ark=500x500.json,tournament/runs/T=4032#player=8#seed=10063#map_path=species=16_animals=16x2_helpers=9_ark=500x500.log,104,15.14,0
4032,9,10063,tournament/maps/species=16_animals=16x2_helpers=9_ark=500x500.json,tournament/runs/T=4032#player=9#seed=10063#map_path=species=16_animals=16x2_helpers=9_ark=500x500.log,108,13.61,0
4032,10,10063,tournament/maps/species=16_animals=16x2_helpers=9_ark=500x500.json,tournament/runs/T=4032#player=10#seed=10063#map_path=species=16_animals=16x2_helpers=9_ark=500x500.log,206,14.56,0
7056,1,10063,tournament/maps/species=16_animals=16x2_helpers=9_ark=500x500.json,tournament/runs/T=7056#player=1#seed=10063#map_path=species=16_animals=16x2_helpers=9_ark=500x500.log,505,25.16,0
7056,2,10063,tournament/maps/species=16_animals=16x2_helpers=9_ark=500x500.json,tournament/runs/T=7056#player=2#seed=10063#map_path=species=16_animals=16x2_helpers=9_ark=500x500.log,408,19.13,0
7056,3,10063,tournament/maps/species=16_animals=16x2_helpers=9_ark=500x500.json,tournament/runs/T=7056#player=3#seed=10063#map_path=species=16_animals=16x2_helpers=9_ark=500x500.log,308,19.05,0
7056,4,10063,tournament/maps/species=16_animals=16x2_helpers=9_ark=500x500.json,tournament/runs/T=7056#player=4#seed=10063#map_path=species=16_animals=16x2_helpers=9_ark=500x500.log,210,19.77,0
7056,5,10063,tournament/maps/species=16_animals=16x2_helpers=9_ark=500x500.json,tournament/runs/T=7056#player=5#seed=10063#map_path=species=16_animals=16x2_helpers=9_ark=500x500.log,507,22.7,0
7056,6,10063,tournament/maps/species=16_animals=16x2_helpers=9_ark=500x500.json,tournament/runs/T=7056#player=6#seed=10063#map_path=species=16_animals=16x2_helpers=9_ark=500x500.log,208,21.4,0
7056,7,10063,tournament/maps/species=16_animals=16x2_helpers=9_ark=500x500.json,tournament/runs/T=7056#player=7#seed=10063#map_path=species=16_animals=16x2_helpers=9_ark=500x500.log,5,25.78,0
7056,8,10063,tournament/maps/species=16_animals=16x2_helpers=9_ark=500x500.json,tournament/runs/T=7056#player=8#seed=10063#map_path=species=16_animals=16x2_helpers=9_ark=500x500.log,208,24.24,0
7056,9,10063,tournament/maps/species=16_animals=16x2_helpers=9_ark=500x500.json,tournament/runs/T=7056#player=9#seed=10063#map_path=species=16_animals=16x2_helpers=9_ark=500x500.log,207,21.85,0
7056,10,10063,tournament/maps/species=16_animals=16x2_helpers=9_ark=500x500.json,tournament/runs/T=7056#player=10#seed=10063#map_path=species=16_animals=16x2_helpers=9_ark=500x500.log,604,23.1,0
2016,1,10064,tournament/maps/species=16_animals=16x2_helpers=9_ark=100x400.json,tournament/runs/T=2016#player=1#seed=10064#map_path=species=16_animals=16x2_helpers=9_ark=100x400.log,2,9.787,0
2016,2,10064,tournament/maps/species=16_animals=16x2_helpers=9_ark=100x400.json,tournament/runs/T=2016#player=2#seed=10064#map_path=species=16_animals=16x2_helpers=9_ark=100x400.log,104,8.024,0
2016,3,10064,tournament/maps/species=16_animals=16x2_helpers=9_ark=100x400.json,tournament/runs/T=2016#player=3#seed=10064#map_path=species=16_animals=16x2_helpers=9_ark=100x400.log,104,7.774,0
2016,4,10064,tournament/maps/species=16_animals=16x2_helpers=9_ark=100x400.json,tournament/runs/T=2016#player=4#seed=10064#map_path=species=16_animals=16x2_helpers=9_ark=100x400.log,3,7.952,0
2016,5,10064,tournament/maps/species=16_animals=16x2_helpers=9_ark=100x400.json,tournament/runs/T=2016#player=5#seed=10064#map_path=species=16_animals=16x2_helpers=9_ark=100x400.log,6,8.761,0
2016,6,10064,tournament/maps/species=16_animals=16x2_helpers=9_ark=100x400.json,tournament/runs/T=2016#player=6#seed=10064#map_path=species=16_animals=16x2_helpers=9_ark=100x400.log,4,8.354,0
2016,7,10064,tournament/maps/species=16_animals=16x2_helpers=9_ark=100x400.json,tournament/runs/T=2016#player=7#seed=10064#map_path=species=16_animals=16x2_helpers=9_ark=100x400.log,101,9.565,0
2016,8,10064,tournament/maps/species=16_animals=16x2_helpers=9_ark=100x400.json,tournament/runs/T=2016#player=8#seed=10064#map_path=species=16_animals=16x2_helpers=9_ark=100x400.log,3,9.15,0
2016,9,10064,tournament/maps/species=16_animals=16x2_helpers=9_ark=100x400.json,tournament/runs/T=2016#player=9#seed=10064#map_path=species=16_animals=16x2_helpers=9_ark=100x400.log,104,8.303,0
2016,10,10064,tournament/maps/species=16_animals=16x2_helpers=9_ark=100x400.json,tournament/runs/T=2016#player=10#seed=10064#map_path=species=16_animals=16x2_helpers=9_ark=100x400.log,103,8.832,0
4032,1,10064,tournament/maps/species=16_animals=16x2_helpers=9_ark=100x400.json,tournament/runs/T=4032#player=1#seed=10064#map_path=species=16_animals=16x2_helpers=9_ark=100x400.log,5,15.57,0
4032,2,10064,tournament/maps/species=16_animals=16x2_helpers=9_ark=100x400.json,tournament/runs/T=4032#player=2#seed=10064#map_path=species=16_animals=16x2_helpers=9_ark=100x400.log,305,12.38,0
4032,3,10064,tournament/maps/species=16_animals=16x2_helpers=9_ark=100x400.json,tournament/runs/T=4032#player=3#seed=10064#map_path=species=16_animals=16x2_helpers=9_ark=100x400.log,205,12.46,0
4032,4,10064,tournament/maps/species=16_animals=16x2_helpers=9_ark=100x400.json,tournament/runs/T=4032#player=4#seed=10064#map_path=species=16_animals=16x2_helpers=9_ark=100x400.log,7,12.74,0
4032,5,10064,tournament/maps/species=16_animals=16x2_helpers=9_ark=100x400.json,tournament/runs/T=4032#player=5#seed=10064#map_path=species=16_animals=16x2_helpers=9_ark=100x400.log,306,14.28,0
4032,6,10064,tournament/maps/species=16_animals=16x2_helpers=9_ark=100x400.json,tournament/runs/T=4032#player=6#seed=10064#map_path=species=16_animals=16x2_helpers=9_ark=100x400.log,105,13.81,0
4032,7,10064,tournament/maps/species=16_animals=16x2_helpers=9_ark=100x400.json,tournament/runs/T=4032#player=7#seed=10064#map_path=species=16_animals=16x2_helpers=9_ark=100x400.log,101,15.63,0
4032,8,10064,tournament/maps/species=16_animals=16x2_helpers=9_ark=100x400.json,tournament/runs/T=4032#player=8#seed=10064#map_path=species=16_animals=16x2_helpers=9_ark=100x400.log,104,14.87,0
4032,9,10064,tournament/maps/species=16_animals=16x2_helpers=9_ark=100x400.json,tournament/runs/T=4032#player=9#seed=10064#map_path=species=16_animals=16x2_helpers=9_ark=100x400.log,105,13.95,0
4032,10,10064,tournament/maps/species=16_animals=16x2_helpers=9_ark=100x400.json,tournament/runs/T=4032#player=10#seed=10064#map_path=species=16_animals=16x2_helpers=9_ark=100x400.log,305,14.53,0
